From Date,To Date,PM2.5,PM10,NO,NO2,Nox,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WD,SR,BP,AT,Xylene,TOT-RF
2020-04-14,2020-04-15 00:00:00,73.76,222.09,4.85,33.48,21.77,25.63,18.61,0.86,46.44,0.61,2.56,40.82,203.76,181.2,986.39,31.07,0.11,0.0
2020-04-15,2020-04-16 00:00:00,75.19,257.15,3.03,29.12,17.96,24.51,18.87,0.73,43.14,0.94,1.97,37.85,161.55,189.62,986.04,31.06,0.04,0.0
2020-04-16,2020-04-17 00:00:00,69.34,228.91,4.45,28.69,19.1,23.88,21.89,0.94,49.21,0.51,1.96,36.49,263.38,190.23,984.9,30.52,0.05,0.0
2020-04-17,2020-04-18 00:00:00,22.93,106.84,2.4,17.75,11.52,20.75,15.09,0.6,61.24,0.12,1.04,34.72,168.16,183.44,984.46,30.83,0.0,0.0
2020-04-18,2020-04-19 00:00:00,23.27,118.07,2.37,16.15,10.49,19.61,13.4,0.71,58.73,0.13,0.61,42.35,124.0,152.44,986.36,28.34,0.0,0.0
2020-04-19,2020-04-20 00:00:00,30.08,97.3,2.6,19.63,12.51,19.23,15.3,0.7,51.36,0.07,0.89,44.09,243.05,211.69,985.9,27.42,0.0,0.0
2020-04-20,2020-04-21 00:00:00,61.01,159.54,4.68,26.93,18.07,21.41,14.36,0.91,39.54,0.4,1.16,46.11,174.22,144.86,986.75,26.0,0.02,0.0
2020-04-21,2020-04-22 00:00:00,42.09,121.05,2.89,22.85,14.48,19.49,16.32,0.92,51.58,0.22,0.88,46.13,228.61,196.87,987.09,26.57,0.0,0.0
2020-04-22,2020-04-23 00:00:00,57.57,190.56,8.54,25.57,20.72,19.0,15.52,0.78,54.43,0.29,1.36,41.03,238.68,214.87,985.64,27.89,0.04,0.0
2020-04-23,2020-04-24 00:00:00,64.42,176.27,2.65,25.31,15.63,21.07,18.05,0.92,48.56,0.68,1.51,40.68,209.39,99.39,984.75,27.92,0.04,0.0
2020-04-24,2020-04-25 00:00:00,81.58,199.25,3.1,27.56,17.0,24.54,17.48,0.94,62.86,0.91,2.05,43.41,151.01,201.24,983.25,28.99,0.21,0.0
2020-04-25,2020-04-26 00:00:00,30.04,124.81,2.47,20.36,12.8,19.72,12.14,0.62,61.97,0.16,1.07,39.05,204.34,180.71,983.6,29.95,0.0,0.0
2020-04-26,2020-04-27 00:00:00,50.79,156.26,2.45,18.35,11.81,22.28,17.79,0.6,50.74,0.61,0.72,50.19,154.57,156.41,986.43,25.61,0.01,0.0
2020-04-27,2020-04-28 00:00:00,33.51,68.38,2.44,16.29,10.67,21.38,13.89,0.79,58.04,0.36,0.51,53.96,177.28,199.79,989.33,26.04,0.0,0.0
2020-04-28,2020-04-29 00:00:00,54.24,114.18,2.44,17.88,11.55,22.92,19.44,0.97,61.41,0.45,0.69,50.46,156.61,179.31,989.19,27.76,0.01,0.0
2020-04-29,2020-04-30 00:00:00,68.93,153.85,2.52,19.95,12.73,24.17,16.19,0.96,65.48,0.56,0.99,48.86,145.92,160.64,986.41,29.76,0.03,0.0
2020-04-30,2020-05-01 00:00:00,50.59,129.74,2.41,20.45,12.73,26.63,15.92,0.89,68.32,0.35,5.89,46.98,122.77,175.71,985.76,30.65,0.01,0.0
2020-05-01,2020-05-02 00:00:00,72.7,169.89,2.52,22.31,13.91,32.55,19.93,0.9,65.24,0.34,0.81,51.55,135.18,149.01,983.98,30.04,0.0,0.0
2020-05-02,2020-05-03 00:00:00,35.71,126.71,2.5,21.4,13.42,29.49,15.23,0.84,68.63,0.18,0.66,48.06,179.17,187.07,983.9,30.38,0.05,0.0
2020-05-03,2020-05-04 00:00:00,42.17,104.78,2.6,21.42,13.48,25.65,14.16,0.8,52.22,0.28,0.78,53.04,170.53,155.84,984.94,28.76,0.08,4.0
2020-05-04,2020-05-05 00:00:00,36.24,76.29,2.5,20.76,13.27,27.9,14.18,0.69,61.05,0.6,0.52,45.96,89.05,201.3,985.76,30.29,0.01,0.0
2020-05-05,2020-05-06 00:00:00,59.17,125.48,3.81,25.5,16.85,25.66,17.71,0.81,56.22,0.36,2.29,48.08,169.93,211.71,984.93,29.85,0.15,0.0
2020-05-06,2020-05-07 00:00:00,68.23,184.15,2.6,21.69,13.64,24.24,22.75,0.9,62.02,0.58,1.33,45.83,147.29,145.97,984.63,28.78,0.23,0.0
2020-05-07,2020-05-08 00:00:00,35.15,81.73,2.49,19.09,12.18,19.95,14.28,0.77,78.93,0.14,0.76,42.99,135.53,219.04,985.18,28.89,0.18,0.0
2020-05-08,2020-05-09 00:00:00,69.48,153.38,2.97,25.21,15.82,25.66,18.89,1.01,78.78,0.62,1.49,44.41,139.39,204.46,983.42,30.96,0.4,0.0
2020-05-09,2020-05-10 00:00:00,64.07,138.12,2.46,23.76,14.66,30.69,15.71,0.92,89.02,0.54,1.14,44.91,163.2,196.07,984.1,32.61,0.49,0.0
2020-05-10,2020-05-11 00:00:00,57.5,106.48,2.4,22.22,13.77,25.15,15.17,0.86,61.74,0.37,0.94,50.39,156.34,93.76,985.61,27.28,0.27,0.0
2020-05-11,2020-05-12 00:00:00,58.54,110.85,2.57,24.42,15.08,25.91,19.63,0.93,71.9,0.6,1.82,50.52,132.55,183.24,986.38,28.3,0.2,0.0
2020-05-12,2020-05-13 00:00:00,51.65,104.83,2.45,22.62,14.03,25.26,19.28,0.83,74.04,0.41,1.47,47.21,100.82,175.36,985.96,30.05,0.27,0.0
2020-05-13,2020-05-14 00:00:00,93.5,196.6,2.62,26.32,16.14,28.27,21.99,1.11,59.23,0.52,1.8,49.34,134.73,104.76,984.86,29.31,0.4,0.0
2020-05-14,2020-05-15 00:00:00,75.54,151.79,3.49,32.49,20.13,28.21,14.62,0.9,66.55,0.36,2.5,52.54,145.81,181.34,984.06,30.06,0.58,17.5
2020-05-15,2020-05-16 00:00:00,53.89,109.15,3.06,31.08,19.03,24.19,20.13,0.83,62.27,0.13,1.48,42.54,249.46,224.29,983.46,31.14,0.11,1.0
2020-05-16,2020-05-17 00:00:00,76.81,146.15,2.8,30.76,18.65,23.01,19.64,0.89,72.89,0.23,1.56,37.75,257.37,236.81,982.34,31.77,0.16,0.0
2020-05-17,2020-05-18 00:00:00,111.44,221.96,3.52,32.08,19.94,22.73,26.62,0.9,72.04,0.39,3.02,36.52,225.38,195.13,980.91,32.4,0.38,0.0
2020-05-18,2020-05-19 00:00:00,104.73,213.9,5.37,20.9,15.49,15.58,19.82,0.9,64.67,0.42,3.2,34.58,239.1,210.35,980.09,31.97,0.44,0.0
2020-05-19,2020-05-20 00:00:00,114.25,234.38,8.58,22.72,19.08,17.23,15.93,0.86,70.76,0.6,4.85,34.67,108.46,212.46,979.54,31.76,0.69,0.0
2020-05-20,2020-05-21 00:00:00,73.36,166.27,3.28,17.91,12.27,15.25,16.61,0.77,72.62,0.3,2.34,30.84,268.91,233.37,979.12,32.49,0.36,0.0
2020-05-21,2020-05-22 00:00:00,55.09,178.56,3.35,15.09,10.79,10.04,17.24,0.74,70.88,1.86,110.31,29.6,273.06,236.63,978.08,33.8,7.54,0.0
2020-05-22,2020-05-23 00:00:00,131.58,281.03,5.86,19.25,14.99,14.33,25.98,0.87,68.66,1.35,251.42,32.29,183.32,219.81,978.24,34.66,16.62,0.0
2020-05-23,2020-05-24 00:00:00,110.04,271.04,2.95,19.74,12.87,13.68,15.71,0.87,33.64,0.37,1.97,34.7,173.65,199.92,979.46,35.95,0.04,0.0
2020-05-24,2020-05-25 00:00:00,69.12,200.67,2.59,12.44,8.73,13.19,14.29,0.75,40.17,0.17,1.1,32.82,228.32,218.42,980.09,37.31,0.0,0.0
2020-05-25,2020-05-26 00:00:00,55.19,170.58,4.91,14.72,11.89,12.44,16.03,0.83,45.41,0.09,1.45,31.8,235.68,220.89,979.49,36.06,0.0,0.0
2020-05-26,2020-05-27 00:00:00,76.71,234.48,6.73,15.74,13.82,11.51,19.34,0.76,50.4,0.33,3.91,30.01,248.1,225.81,977.97,37.34,0.1,0.0
2020-05-27,2020-05-28 00:00:00,49.04,188.08,2.6,9.59,7.14,11.07,14.04,0.79,77.97,0.13,2.91,33.89,102.05,198.63,976.46,35.97,0.0,0.0
2020-05-28,2020-05-29 00:00:00,36.47,229.29,2.46,6.29,5.35,14.88,8.75,0.73,37.14,0.01,0.47,43.44,126.5,168.43,978.53,32.57,0.0,1.0
2020-05-29,2020-05-30 00:00:00,26.95,67.4,2.61,9.35,7.11,17.95,8.28,0.67,28.45,0.0,0.41,52.11,114.02,160.71,981.57,28.67,0.0,2.0
2020-05-30,2020-05-31 00:00:00,29.31,57.69,2.67,10.55,7.81,19.82,6.64,0.67,36.57,0.0,0.51,51.7,129.71,177.47,983.35,29.14,0.0,0.0
2020-05-31,2020-06-01 00:00:00,25.94,39.18,2.54,8.13,6.49,12.88,6.09,0.64,27.07,0.0,0.65,65.05,130.11,151.39,985.33,25.38,0.0,81.0
2020-06-01,2020-06-02 00:00:00,37.02,55.36,2.58,8.6,6.68,27.47,8.24,0.73,34.08,0.0,0.29,59.22,75.98,231.82,985.59,27.43,0.01,0.0
2020-06-02,2020-06-03 00:00:00,43.68,85.8,2.62,9.78,7.38,18.72,8.61,0.64,52.35,0.0,1.61,57.76,124.38,210.15,983.68,29.14,0.02,4.5
2020-06-03,2020-06-04 00:00:00,49.29,113.04,2.7,12.18,8.68,20.22,11.44,0.73,50.05,0.42,4.41,51.17,168.53,232.03,981.83,30.46,1.1,0.0
2020-06-04,2020-06-05 00:00:00,62.35,143.27,5.08,12.57,10.83,10.32,9.56,0.78,33.34,0.0,23.93,54.99,115.26,133.27,981.02,29.0,0.14,0.0
2020-06-05,2020-06-06 00:00:00,51.55,101.94,2.58,11.48,8.23,25.47,9.71,0.74,56.18,0.61,14.79,55.1,113.41,157.81,981.12,28.43,0.0,0.0
2020-06-06,2020-06-07 00:00:00,47.06,104.29,2.58,10.38,7.59,20.65,12.48,0.74,69.3,1.01,13.12,52.95,95.74,208.93,980.58,30.11,0.01,0.0
2020-06-07,2020-06-08 00:00:00,45.75,91.17,2.52,9.27,7.1,17.93,11.72,0.74,56.03,1.51,10.54,53.42,97.76,182.89,980.44,29.41,0.01,0.0
2020-06-08,2020-06-09 00:00:00,46.48,94.75,2.63,9.69,7.29,16.8,13.19,0.7,64.59,0.75,5.67,51.62,120.53,222.39,979.94,31.21,0.0,0.0
2020-06-09,2020-06-10 00:00:00,64.59,135.69,2.67,11.77,8.42,17.37,14.16,0.81,67.15,1.64,12.63,48.62,111.46,205.59,979.69,33.6,0.05,0.0
2020-06-10,2020-06-11 00:00:00,63.97,198.92,6.77,14.38,13.18,17.43,13.47,0.82,67.58,1.91,14.01,48.75,168.34,245.69,979.17,34.72,0.26,9.0
2020-06-11,2020-06-12 00:00:00,,,,,,,,,,,,,,,,,,0.0
2020-06-12,2020-06-13 00:00:00,68.24,163.91,2.51,13.18,9.06,11.5,9.87,0.88,66.92,1.45,12.08,46.23,99.47,195.41,974.95,35.51,0.1,0.0
2020-06-13,2020-06-14 00:00:00,74.17,159.79,2.79,12.26,8.79,7.18,8.29,0.78,31.74,2.95,16.3,53.46,121.32,224.26,977.25,33.32,0.31,0.0
2020-06-14,2020-06-15 00:00:00,57.57,120.51,2.81,9.83,7.52,9.39,7.58,0.7,37.09,0.53,5.31,49.12,75.21,103.92,977.39,34.9,0.09,0.0
2020-06-15,2020-06-16 00:00:00,54.93,127.9,3.16,17.33,11.71,18.49,10.02,0.69,39.13,0.55,6.95,47.28,146.69,230.82,976.85,35.14,0.05,0.0
2020-06-16,2020-06-17 00:00:00,43.94,110.81,3.81,19.66,13.56,62.44,10.19,0.41,44.23,1.13,7.23,46.01,103.08,226.94,974.63,35.11,0.26,0.0
2020-06-17,2020-06-18 00:00:00,38.56,96.52,3.07,5.05,5.16,13.82,9.31,0.43,40.08,0.23,7.01,49.41,103.43,240.39,974.46,34.41,0.0,0.0
2020-06-18,2020-06-19 00:00:00,38.71,96.81,3.56,8.08,7.06,11.85,10.12,0.51,28.47,0.05,6.57,47.01,112.62,240.48,974.86,35.54,0.03,0.0
2020-06-19,2020-06-20 00:00:00,49.94,185.81,3.31,5.43,4.77,11.31,10.55,0.38,31.16,0.0,5.49,49.71,96.25,196.45,976.77,35.18,0.0,0.0
2020-06-20,2020-06-21 00:00:00,32.19,96.92,3.35,6.97,4.86,5.21,10.17,0.5,16.55,0.0,7.19,51.09,157.7,136.89,978.39,31.43,0.01,0.5
2020-06-21,2020-06-22 00:00:00,48.19,113.56,3.79,9.27,6.73,18.72,10.24,0.45,19.32,0.08,12.27,56.13,125.06,143.63,979.03,31.65,0.08,2.0
2020-06-22,2020-06-23 00:00:00,46.55,86.41,3.48,10.03,7.17,13.45,10.79,0.48,23.42,0.02,7.73,54.65,126.51,232.98,979.04,34.77,0.01,3.5
2020-06-23,2020-06-24 00:00:00,35.31,63.96,3.52,7.8,5.57,24.03,10.62,0.4,10.69,0.02,4.58,55.93,91.47,200.38,978.98,34.75,0.01,0.5
2020-06-24,2020-06-25 00:00:00,40.22,61.97,3.46,7.17,6.59,33.24,10.41,0.33,11.71,0.0,4.38,59.41,92.01,174.13,978.87,34.71,0.0,1.0
2020-06-25,2020-06-26 00:00:00,50.42,93.9,4.78,7.91,7.51,41.06,11.39,0.55,10.6,0.05,11.15,60.23,130.45,193.43,978.85,34.71,0.0,2.5
2020-06-26,2020-06-27 00:00:00,49.41,109.89,4.54,10.87,7.93,70.17,11.06,0.55,11.28,0.09,18.03,57.91,190.94,183.18,978.82,34.72,0.0,0.5
2020-06-27,2020-06-28 00:00:00,40.46,195.32,4.41,20.29,14.58,62.43,10.27,0.64,4.84,0.0,11.84,49.63,248.95,192.82,978.72,34.7,0.0,0.0
2020-06-28,2020-06-29 00:00:00,51.42,356.49,3.39,13.05,8.59,43.07,8.62,0.63,7.87,,,46.37,265.91,210.54,978.92,34.74,,0.0
2020-06-29,2020-06-30 00:00:00,47.85,234.29,2.69,8.68,6.07,33.79,9.55,0.55,7.95,,,52.63,166.95,199.97,979.07,34.75,,3.5
2020-06-30,2020-07-01 00:00:00,51.09,111.4,0.49,7.54,4.11,30.35,10.01,0.77,16.55,,,57.84,98.25,195.27,979.03,34.77,,0.0
2020-07-01,2020-07-02 00:00:00,55.08,122.89,2.5,11.35,7.22,37.82,9.75,0.5,14.83,5.2,223.75,53.58,106.53,212.94,978.38,34.42,5.15,0.0
2020-07-02,2020-07-03 00:00:00,66.55,144.57,3.11,17.51,11.85,61.97,8.67,0.61,35.45,2.89,26.38,52.6,95.63,195.76,975.82,34.93,3.47,0.0
2020-07-03,2020-07-04 00:00:00,65.65,141.5,3.03,9.17,7.33,36.47,8.95,0.66,17.33,2.41,17.52,52.5,111.39,187.32,975.29,35.35,1.01,0.0
2020-07-04,2020-07-05 00:00:00,45.98,94.75,2.86,6.04,5.21,26.67,8.41,0.55,17.65,1.57,12.21,55.5,108.48,202.78,975.85,33.3,0.38,0.0
2020-07-05,2020-07-06 00:00:00,37.05,54.73,2.7,2.94,2.12,19.34,6.91,0.5,28.44,1.04,5.98,62.52,86.61,196.61,976.25,28.57,0.21,41.0
2020-07-06,2020-07-07 00:00:00,46.67,64.74,2.95,9.67,3.53,23.47,7.16,0.44,16.09,2.05,7.97,60.14,91.74,210.77,975.4,31.04,0.72,0.0
2020-07-07,2020-07-08 00:00:00,25.33,34.86,3.15,3.98,3.08,22.57,6.63,0.27,8.59,1.36,6.82,63.63,100.6,190.04,978.19,29.54,0.25,0.5
2020-07-08,2020-07-09 00:00:00,28.81,40.0,3.08,4.47,4.13,23.23,7.13,0.59,11.37,1.28,19.28,63.49,130.28,151.47,979.2,29.94,0.47,0.0
2020-07-09,2020-07-10 00:00:00,39.02,64.17,3.26,7.92,5.81,26.55,8.07,0.63,15.33,1.84,33.4,57.47,195.04,190.93,975.77,32.48,0.84,0.0
2020-07-10,2020-07-11 00:00:00,28.85,66.77,3.29,8.75,5.88,27.46,7.55,0.32,8.73,0.97,14.61,52.97,236.52,206.91,973.5,33.96,1.12,0.0
2020-07-11,2020-07-12 00:00:00,24.78,51.85,3.33,12.48,9.35,46.69,8.5,0.58,8.34,1.3,13.91,58.04,168.13,142.69,974.07,32.2,0.52,12.0
2020-07-12,2020-07-13 00:00:00,25.45,43.55,3.46,9.91,8.12,42.08,8.31,0.97,16.44,1.8,20.07,61.68,177.7,151.08,976.41,28.93,0.57,2.0
2020-07-13,2020-07-14 00:00:00,30.04,108.81,3.48,8.87,7.51,39.57,8.43,0.73,21.63,2.02,31.62,56.1,193.97,231.38,976.17,31.52,0.86,0.0
2020-07-14,2020-07-15 00:00:00,38.73,146.0,4.31,10.49,9.17,44.1,9.61,0.72,25.84,1.67,18.5,55.83,144.8,207.66,976.99,33.1,1.38,0.0
2020-07-15,2020-07-16 00:00:00,33.33,75.79,3.21,8.37,7.08,43.31,8.69,0.63,29.06,1.27,6.66,57.21,88.49,219.32,977.68,32.27,0.3,0.0
2020-07-16,2020-07-17 00:00:00,33.17,59.25,3.39,8.43,7.21,40.72,9.61,0.8,20.17,1.32,6.55,59.07,87.09,187.57,976.72,32.03,0.3,0.0
2020-07-17,2020-07-18 00:00:00,47.42,70.18,3.39,7.92,6.96,39.24,7.19,0.8,21.29,1.48,13.09,61.71,99.27,151.99,977.39,31.5,0.63,13.5
2020-07-18,2020-07-19 00:00:00,31.0,54.4,3.24,5.36,5.51,36.56,9.37,2.62,14.72,1.27,6.33,63.63,86.25,155.03,978.59,30.98,0.36,0.0
2020-07-19,2020-07-20 00:00:00,27.32,41.96,3.77,6.85,6.66,31.92,7.65,2.08,18.34,1.35,16.65,66.42,220.88,132.91,977.14,29.56,0.99,33.0
2020-07-20,2020-07-21 00:00:00,19.02,36.11,3.39,7.27,6.39,28.29,8.92,1.63,34.59,1.15,14.25,62.35,241.36,118.1,975.51,28.68,0.99,1.0
2020-07-21,2020-07-22 00:00:00,27.43,41.02,3.69,8.21,6.62,27.46,10.09,2.1,27.43,1.27,14.15,69.53,150.23,108.42,978.51,26.38,1.05,18.5
2020-07-22,2020-07-23 00:00:00,27.55,39.9,4.4,8.39,7.51,27.69,7.91,1.51,12.17,1.59,17.7,71.31,163.72,67.97,979.61,26.42,1.59,18.0
2020-07-23,2020-07-24 00:00:00,35.52,64.7,6.42,9.89,10.33,34.65,8.0,2.15,27.55,1.47,12.73,62.31,264.63,222.29,978.61,29.56,1.32,0.0
2020-07-24,2020-07-25 00:00:00,42.57,68.72,3.41,12.03,9.2,42.0,7.07,1.29,26.55,1.11,8.12,62.64,87.91,211.49,981.4,30.13,0.47,0.5
2020-07-25,2020-07-26 00:00:00,26.15,41.78,3.45,9.38,7.46,37.7,8.8,2.65,10.36,0.93,11.1,66.63,90.64,154.0,983.06,29.36,0.36,0.0
2020-07-26,2020-07-27 00:00:00,,,,,,,,,,,,,,,,,,0.0
2020-07-27,2020-07-28 00:00:00,21.65,71.41,3.1,15.97,10.87,50.65,7.89,4.88,23.22,0.58,17.18,51.33,267.81,301.19,978.2,34.86,0.42,0.0
2020-07-28,2020-07-29 00:00:00,23.64,76.74,3.82,21.68,14.65,42.15,8.01,3.26,12.99,0.86,9.75,57.42,245.72,209.9,977.54,32.89,0.43,0.0
2020-07-29,2020-07-30 00:00:00,25.81,72.94,3.51,13.78,10.21,24.76,8.17,1.87,17.25,1.2,9.78,59.47,142.91,142.75,978.18,30.51,0.57,0.0
2020-07-30,2020-07-31 00:00:00,18.45,32.89,3.29,9.99,8.01,22.43,8.01,0.64,16.03,1.06,11.05,66.49,120.3,131.31,980.22,28.31,0.69,0.5
2020-07-31,2020-08-01 00:00:00,32.44,54.42,3.57,11.18,8.88,21.74,9.48,1.05,15.28,1.15,7.53,65.59,100.94,170.24,979.35,30.31,0.55,2.5
2020-08-01,2020-08-02 00:00:00,27.77,53.91,3.51,8.34,7.33,18.51,10.67,0.65,21.74,1.02,8.3,65.62,170.19,184.71,978.92,29.44,0.7,17.0
2020-08-02,2020-08-03 00:00:00,23.41,55.41,4.77,19.43,14.23,29.29,9.08,0.3,2.11,1.38,8.19,71.93,204.01,4.78,978.25,27.08,0.88,0.0
2020-08-03,2020-08-04 00:00:00,22.28,69.4,3.27,22.55,14.67,,10.13,0.7,15.58,1.01,9.89,55.02,228.12,246.78,971.69,33.97,0.55,0.0
2020-08-04,2020-08-05 00:00:00,23.77,58.23,3.2,4.85,3.66,,9.79,0.75,10.27,0.41,4.39,59.32,123.41,184.7,971.26,31.86,0.23,0.0
2020-08-05,2020-08-06 00:00:00,33.96,66.5,3.62,7.48,5.56,,10.84,0.6,5.27,0.5,5.72,66.34,84.51,120.57,972.83,30.1,0.44,22.0
2020-08-06,2020-08-07 00:00:00,15.67,43.56,3.17,2.09,2.64,0.48,9.99,0.54,5.43,0.33,2.94,58.89,86.03,213.28,975.61,31.86,0.21,0.0
2020-08-07,2020-08-08 00:00:00,26.2,52.24,3.01,0.7,1.23,,10.67,1.2,10.92,0.27,2.23,60.53,94.39,187.22,978.13,31.1,0.12,0.0
2020-08-08,2020-08-09 00:00:00,36.52,64.15,3.07,6.28,5.57,,11.03,0.71,11.02,0.54,5.33,58.78,104.54,218.78,976.22,32.87,0.19,0.0
2020-08-09,2020-08-10 00:00:00,31.27,50.08,3.14,4.75,5.09,,11.01,0.56,5.17,0.33,6.24,67.49,171.27,120.51,975.76,29.96,0.18,38.0
2020-08-10,2020-08-11 00:00:00,36.08,58.08,3.27,5.19,5.43,,10.34,0.49,6.4,0.36,4.56,65.98,124.59,160.76,976.92,30.72,0.21,4.5
2020-08-11,2020-08-12 00:00:00,38.02,65.52,6.04,5.37,7.77,,10.01,0.52,3.82,0.41,7.8,68.76,162.49,128.03,976.54,29.96,0.35,7.0
2020-08-12,2020-08-13 00:00:00,19.32,54.42,3.62,7.51,6.95,39.84,9.61,0.55,5.09,0.26,4.95,63.05,208.33,185.73,975.41,31.42,0.34,0.5
2020-08-13,2020-08-14 00:00:00,20.48,30.73,3.99,7.26,7.12,15.85,10.29,1.84,6.45,0.22,2.83,74.33,112.6,32.75,975.34,26.93,0.23,101.0
2020-08-14,2020-08-15 00:00:00,16.49,27.84,3.72,7.12,6.82,11.89,9.73,1.83,4.72,0.22,1.51,68.88,84.15,115.47,974.64,28.64,0.15,0.0
2020-08-15,2020-08-16 00:00:00,36.42,66.44,4.0,10.19,8.71,37.18,10.06,2.28,1.97,0.33,2.38,65.05,103.28,175.31,974.54,30.64,0.29,0.0
2020-08-16,2020-08-17 00:00:00,29.39,65.11,4.14,12.94,10.27,38.57,9.66,2.32,2.94,0.32,3.19,64.21,105.7,211.44,975.46,31.06,0.47,0.0
2020-08-17,2020-08-18 00:00:00,29.65,60.74,5.21,41.03,26.11,27.88,10.2,1.21,32.4,0.39,5.89,69.49,118.52,75.94,975.87,29.62,0.52,8.5
2020-08-18,2020-08-19 00:00:00,24.86,77.04,6.01,33.08,22.56,69.44,10.07,1.66,5.2,0.44,10.13,66.34,158.08,128.38,976.3,30.46,0.91,0.0
2020-08-19,2020-08-20 00:00:00,18.55,38.55,7.35,52.33,33.93,29.01,8.28,2.56,33.92,0.3,5.97,74.64,140.13,20.94,976.4,26.49,1.06,67.5
2020-08-20,2020-08-21 00:00:00,14.62,21.47,4.35,28.38,18.63,28.82,7.88,0.69,7.74,0.32,4.21,71.65,98.29,105.55,979.07,26.72,0.48,56.5
2020-08-21,2020-08-22 00:00:00,7.47,22.2,4.17,16.58,12.22,15.44,8.06,0.33,,0.15,1.44,65.05,87.37,203.92,980.48,29.06,0.16,13.5
2020-08-22,2020-08-23 00:00:00,8.73,22.44,3.92,14.14,10.72,13.66,8.02,0.37,,0.14,1.19,64.92,78.21,160.96,979.75,29.08,0.16,0.0
2020-08-23,2020-08-24 00:00:00,14.47,32.2,3.71,11.37,9.08,14.44,7.64,0.34,,0.17,0.93,64.34,81.74,178.42,978.24,29.44,0.11,0.0
2020-08-24,2020-08-25 00:00:00,14.11,33.0,4.19,15.68,11.77,15.11,8.31,0.37,,0.19,2.66,65.52,105.55,135.21,978.66,28.88,0.41,0.0
2020-08-25,2020-08-26 00:00:00,19.94,49.98,4.64,20.21,14.51,17.58,9.48,0.43,,0.25,5.32,64.13,132.26,154.91,980.56,29.71,0.71,0.0
2020-08-26,2020-08-27 00:00:00,14.25,59.27,7.13,19.95,16.43,14.8,5.03,0.39,,0.17,6.43,63.14,253.37,168.06,981.75,29.7,0.48,0.0
2020-08-27,2020-08-28 00:00:00,20.79,61.19,6.71,15.65,13.8,15.94,6.21,0.38,,0.18,5.47,62.63,178.74,189.28,981.08,30.4,0.3,0.0
2020-08-28,2020-08-29 00:00:00,26.85,53.68,7.45,15.96,14.64,18.13,8.8,0.42,,0.24,7.94,68.94,189.36,115.06,979.3,28.47,0.44,28.5
2020-08-29,2020-08-30 00:00:00,26.39,45.81,4.76,16.42,12.63,16.04,7.11,0.44,,0.29,5.29,69.65,80.14,148.83,979.54,27.81,0.45,0.0
2020-08-30,2020-08-31 00:00:00,14.17,29.66,3.87,11.36,9.26,13.87,7.88,0.33,5.91,0.16,1.51,64.47,91.52,134.52,978.84,28.45,0.14,0.5
2020-08-31,2020-09-01 00:00:00,12.24,30.29,4.3,14.59,11.29,11.77,6.32,0.35,7.22,0.15,2.73,61.83,137.65,163.46,980.84,29.14,0.44,0.0
2020-09-01,2020-09-02 00:00:00,17.46,59.52,6.32,21.15,16.41,11.96,6.93,0.4,7.51,0.22,4.14,61.43,144.8,149.76,982.29,29.45,0.78,0.0
2020-09-02,2020-09-03 00:00:00,23.15,57.74,5.26,14.55,12.04,13.82,8.18,1.02,10.12,0.19,3.65,62.0,150.44,169.34,984.28,30.1,0.39,0.0
2020-09-03,2020-09-04 00:00:00,39.05,66.46,4.2,14.21,11.02,16.78,8.36,0.75,8.71,0.21,5.4,62.26,94.99,176.35,984.93,30.44,0.35,0.0
2020-09-04,2020-09-05 00:00:00,45.54,103.09,4.46,15.49,11.87,18.13,9.34,0.77,9.35,0.22,5.62,62.46,117.18,159.57,983.66,30.44,0.52,0.0
2020-09-05,2020-09-06 00:00:00,57.58,103.68,5.99,18.53,14.73,21.72,7.77,0.9,12.74,0.34,12.83,66.34,209.02,122.94,981.87,29.36,0.95,2.0
2020-09-06,2020-09-07 00:00:00,32.34,55.59,4.31,11.4,9.59,18.44,7.52,0.67,9.43,0.15,7.08,64.27,187.21,176.42,981.05,29.48,0.32,0.0
2020-09-07,2020-09-08 00:00:00,39.4,77.17,5.51,14.77,12.4,18.24,8.63,0.76,8.07,0.21,8.54,64.34,152.83,156.86,981.52,29.62,0.46,7.5
2020-09-08,2020-09-09 00:00:00,32.35,71.5,5.7,13.9,12.11,17.66,7.81,0.71,7.83,0.15,5.0,61.54,225.72,203.36,982.18,30.32,0.35,0.0
2020-09-09,2020-09-10 00:00:00,44.73,102.85,8.08,14.84,14.34,19.8,8.4,0.76,7.54,0.18,4.97,62.46,284.02,194.47,982.02,30.5,0.35,0.0
2020-09-10,2020-09-11 00:00:00,47.35,112.6,5.96,14.82,12.75,19.18,8.22,0.79,7.74,0.19,5.84,60.97,271.14,196.14,979.6,30.54,0.42,0.0
2020-09-11,2020-09-12 00:00:00,61.58,167.08,12.16,14.15,17.54,21.01,13.75,0.88,7.04,0.32,8.51,60.03,165.16,202.2,980.16,30.79,0.93,0.0
2020-09-12,2020-09-13 00:00:00,67.85,149.74,16.86,12.24,20.28,18.71,10.95,1.05,4.03,0.28,4.19,58.26,63.24,231.79,982.24,31.28,0.6,0.0
2020-09-13,2020-09-14 00:00:00,60.75,119.07,4.52,11.29,9.7,21.09,8.15,0.98,,0.18,2.44,57.07,74.91,223.75,982.24,32.24,0.28,0.0
